날짜,별점,스킨타입,태그,리뷰내용,product_name,product_type,price,raw_text,clean_text,quality_score,length,korean_ratio,special_ratio,quality_grade,flags
2026.01.22,4점,,재구매,"피디알엔
기획중에 30미리 세럼에 30미리 크림주는게 제일 좋아요",아누아 피디알엔 히알루론산 캡슐 100 세럼 30mL 기획 (+30mL 리필팩),세럼,27500,"피디알엔
기획중에 30미리 세럼에 30미리 크림주는게 제일 좋아요",피디알엔 기획중에 30미리 세럼에 30미리 크림주는게 제일 좋아요,1.0,36,0.6944444444444444,0.0,Very High,"emoji_removed,repeat_normalized,typo_corrected"
2026.01.04,5점,,,"워낙 유명한 pdrn
그중에서도 아누아 앰플 유명해서 사봐요
수분 부스터 효과 있길요",아누아 피디알엔 히알루론산 캡슐 100 세럼 30mL 기획 (+30mL 리필팩),세럼,27500,"워낙 유명한 pdrn
그중에서도 아누아 앰플 유명해서 사봐요
수분 부스터 효과 있길요",워낙 유명한 pdrn 그중에서도 아누아 앰플 유명해서 사봐요 수분 부스터 효과 있길요,1.0,47,0.6808510638297872,0.0,Very High,"emoji_removed,repeat_normalized,typo_corrected"
2025.12.27,5점,"건성, 쿨톤",,토너-세럼-크림 조합이 확실히 수분감이 오래 가는 것 같아요. 건성이 심한 편인데 한 달 넘게 아주 잘 쓰고 있어요! 향이 없다시피하고 레이어링 하기 편한 텍스처라서 여기저기 사용하기 좋아요!,아누아 피디알엔 히알루론산 캡슐 100 세럼 30mL 기획 (+30mL 리필팩),세럼,27500,토너-세럼-크림 조합이 확실히 수분감이 오래 가는 것 같아요. 건성이 심한 편인데 한 달 넘게 아주 잘 쓰고 있어요! 향이 없다시피하고 레이어링 하기 편한 텍스처라서 여기저기 사용하기 좋아요!,토너-세럼-크림 조합이 확실히 수분감이 오래 가는 것 같아요. 건성이 심한 편인데 한 달 넘게 아주 잘 쓰고 있어요! 향이 없다시피하고 레이어링 하기 편한 텍스처라서 여기저기 사용하기 좋아요!,1.0,107,0.7102803738317757,0.04672897196261682,Very High,"emoji_removed,repeat_normalized,typo_corrected"
2025.12.23,5점,"복합성, 여름쿨톤, 잡티, 미백",,인스타광고보고 구매해서 크림이랑 같이썼는데 촉촉해지는 느낌이라 다 쓰고 매장가서 구매했어요! 제형자체는 묽어서 효과가 있나 싶은데 바르고 나면 은근히 광이나고 촉촉한 느낌입니다~!,아누아 피디알엔 히알루론산 캡슐 100 세럼 30mL 기획 (+30mL 리필팩),세럼,27500,인스타광고보고 구매해서 크림이랑 같이썼는데 촉촉해지는 느낌이라 다 쓰고 매장가서 구매했어요! 제형자체는 묽어서 효과가 있나 싶은데 바르고 나면 은근히 광이나고 촉촉한 느낌입니다~!,인스타광고보고 구매해서 크림이랑 같이썼는데 촉촉해지는 느낌이라 다 쓰고 매장가서 구매했어요! 제형자체는 묽어서 효과가 있나 싶은데 바르고 나면 은근히 광이나고 촉촉한 느낌입니다!,1.0,99,0.7777777777777778,0.03,Very High,"emoji_removed,repeat_normalized,typo_corrected"
2025.12.21,5점,,한달이상사용,"후기 좋고 유명해서 사봤는데 이유를 알겠네요~
촉촉하고 자극이 없어요!",아누아 피디알엔 히알루론산 캡슐 100 세럼 30mL 기획 (+30mL 리필팩),세럼,27500,"후기 좋고 유명해서 사봤는데 이유를 알겠네요~
촉촉하고 자극이 없어요!",후기 좋고 유명해서 사봤는데 이유를 알겠네요 촉촉하고 자극이 없어요!,1.0,38,0.7631578947368421,0.05128205128205128,Very High,"emoji_removed,repeat_normalized,typo_corrected"
2025.12.15,4점,"복합성, 쿨톤, 모공, 홍조",한달이상사용,"진짜 물처럼 주루룩 흐르는 타입
바를때 한손으로 흐리지 않게 받치고 발라야함

엄청 촉촉하다고해서 구매해봤는데
막 엄청 좋다! 는 못느낌",아누아 피디알엔 히알루론산 캡슐 100 세럼 30mL 기획 (+30mL 리필팩),세럼,27500,"진짜 물처럼 주루룩 흐르는 타입
바를때 한손으로 흐리지 않게 받치고 발라야함

엄청 촉촉하다고해서 구매해봤는데
막 엄청 좋다! 는 못느낌",진짜 물처럼 주루룩 흐르는 타입 바를때 한손으로 흐리지 않게 받치고 발라야함 엄청 촉촉하다고해서 구매해봤는데 막 엄청 좋다! 는 못느낌,1.0,75,0.7466666666666667,0.013333333333333334,Very High,"emoji_removed,repeat_normalized,typo_corrected"
2026.01.20,5점,,,"일본에서 사서 들어왔고 너무 좋아서 매장에서도 구매했어요~ 촉촉하고 아누아 요 브랜드 아주 좋아요!
조금만 사용해도 너무 촉촉해요~
그래서 오래오래 쓰고있습니다!",아누아 피디알엔 히알루론산 캡슐 100 세럼 30mL 기획 (+30mL 리필팩),세럼,27500,"일본에서 사서 들어왔고 너무 좋아서 매장에서도 구매했어요~ 촉촉하고 아누아 요 브랜드 아주 좋아요!
조금만 사용해도 너무 촉촉해요~
그래서 오래오래 쓰고있습니다!",일본에서 사서 들어왔고 너무 좋아서 매장에서도 구매했어요 촉촉하고 아누아 요 브랜드 아주 좋아요! 조금만 사용해도 너무 촉촉해요 그래서 오래오래 쓰고있습니다!,1.0,88,0.7613636363636364,0.044444444444444446,Very High,"emoji_removed,repeat_normalized,typo_corrected"
2025.12.02,4점,,,"꾸덕한 질감의 세럼이라 생각했는데 보다 물같아서 놀랐네요. 그런데 사용하면 피부 짱짱하게 탄력있어지는 느낌이라 좋아요. 크림이랑 같이 병행해서 사용하는중.

현재까지는 따로 트러블이 생겼다거나 피부에 악영향을 느낀적은 없습니다.",아누아 피디알엔 히알루론산 캡슐 100 세럼 30mL 기획 (+30mL 리필팩),세럼,27500,"꾸덕한 질감의 세럼이라 생각했는데 보다 물같아서 놀랐네요. 그런데 사용하면 피부 짱짱하게 탄력있어지는 느낌이라 좋아요. 크림이랑 같이 병행해서 사용하는중.

현재까지는 따로 트러블이 생겼다거나 피부에 악영향을 느낀적은 없습니다.",꾸덕한 질감의 세럼이라 생각했는데 보다 물같아서 놀랐네요. 그런데 사용하면 피부 짱짱하게 탄력있어지는 느낌이라 좋아요. 크림이랑 같이 병행해서 사용하는중. 현재까지는 따로 트러블이 생겼다거나 피부에 악영향을 느낀적은 없습니다.,1.0,126,0.7698412698412699,0.031746031746031744,Very High,"emoji_removed,repeat_normalized,typo_corrected"
2026.01.22,4점,"복합성, 가을웜톤, 잡티, 주름",,광고보고 구매해봤는데 크림이랑 함께 사용시 간편하고 잘흡수되는 느낌입니다,아누아 피디알엔 히알루론산 캡슐 100 세럼 30mL 기획 (+30mL 리필팩),세럼,27500,광고보고 구매해봤는데 크림이랑 함께 사용시 간편하고 잘흡수되는 느낌입니다,광고보고 구매해봤는데 크림이랑 함께 사용시 간편하고 잘흡수되는 느낌입니다,1.0,40,0.825,0.0,Very High,"emoji_removed,repeat_normalized,typo_corrected"
2026.01.22,5점,"복합성, 겨울쿨톤, 잡티, 트러블",한달이상사용,"흡수가 잘되고 촉촉해요.
겨울철에 많이 건조할때에 사용해주면 속건조도 잡히고 피부결이 좋아져요.",아누아 피디알엔 히알루론산 캡슐 100 세럼 30mL 기획 (+30mL 리필팩),세럼,27500,"흡수가 잘되고 촉촉해요.
겨울철에 많이 건조할때에 사용해주면 속건조도 잡히고 피부결이 좋아져요.",흡수가 잘되고 촉촉해요. 겨울철에 많이 건조할때에 사용해주면 속건조도 잡히고 피부결이 좋아져요.,1.0,53,0.7735849056603774,0.03773584905660377,Very High,"emoji_removed,repeat_normalized,typo_corrected"
2026.01.22,5점,"지성, 여름쿨톤, 잡티, 미백",,촉촉촉 재구매했습니다 제 친구도 요거 쓰고있더라구요 요즘 많이쓰는것같어요,아누아 피디알엔 히알루론산 캡슐 100 세럼 30mL 기획 (+30mL 리필팩),세럼,27500,촉촉촉 재구매했습니다 제 친구도 요거 쓰고있더라구요 요즘 많이쓰는것같어요,촉촉촉 재구매했습니다 제 친구도 요거 쓰고있더라구요 요즘 많이쓰는것같어요,1.0,40,0.825,0.0,Very High,"emoji_removed,repeat_normalized,typo_corrected"
2026.01.22,5점,"지성, 여름쿨톤, 잡티, 미백",재구매,쓰고 좋아서 재구매했어요 쟁여템이 될것같네여 끈적이는것도없어요,아누아 피디알엔 히알루론산 캡슐 100 세럼 30mL 기획 (+30mL 리필팩),세럼,27500,쓰고 좋아서 재구매했어요 쟁여템이 될것같네여 끈적이는것도없어요,쓰고 좋아서 재구매했어요 쟁여템이 될것같네여 끈적이는것도없어요,1.0,34,0.8529411764705882,0.0,Very High,"emoji_removed,repeat_normalized,typo_corrected"
2026.01.20,5점,"복합성, 여름쿨톤, 미백, 각질",,제가 사용할려고 산건 아니고 엄마가 사용할려고 구매한거라 좋은지는 모르겠는데 엄마는 좋아서 잘 사용하고 계세요!,아누아 피디알엔 히알루론산 캡슐 100 세럼 30mL 기획 (+30mL 리필팩),세럼,27500,제가 사용할려고 산건 아니고 엄마가 사용할려고 구매한거라 좋은지는 모르겠는데 엄마는 좋아서 잘 사용하고 계세요!,제가 사용할려고 산건 아니고 엄마가 사용할려고 구매한거라 좋은지는 모르겠는데 엄마는 좋아서 잘 사용하고 계세요!,1.0,62,0.7741935483870968,0.016129032258064516,Very High,"emoji_removed,repeat_normalized,typo_corrected"
2026.01.17,4점,"민감성, 쿨톤, 트러블",,"- 촉촉해지는지는 잘 모르겠는데 살짝 보습막이 씌워지는것같음

- 속건조 해결은 안되었음",아누아 피디알엔 히알루론산 캡슐 100 세럼 30mL 기획 (+30mL 리필팩),세럼,27500,"- 촉촉해지는지는 잘 모르겠는데 살짝 보습막이 씌워지는것같음

- 속건조 해결은 안되었음",- 촉촉해지는지는 잘 모르겠는데 살짝 보습막이 씌워지는것같음 - 속건조 해결은 안되었음,1.0,48,0.75,0.041666666666666664,Very High,"emoji_removed,repeat_normalized,typo_corrected"
2026.01.17,2점,"건성, 쿨톤, 미백, 주름",한달이상사용,"물제형인데 바르면 피부속까지 흡수되는 느낌없이 유분만 겉도는 느낌입니다
샘플만 써보고 본품은 다른 사람 줬네요 ㅠ",아누아 피디알엔 히알루론산 캡슐 100 세럼 30mL 기획 (+30mL 리필팩),세럼,27500,"물제형인데 바르면 피부속까지 흡수되는 느낌없이 유분만 겉도는 느낌입니다
샘플만 써보고 본품은 다른 사람 줬네요 ㅠ",물제형인데 바르면 피부속까지 흡수되는 느낌없이 유분만 겉도는 느낌입니다 샘플만 써보고 본품은 다른 사람 줬네요,1.0,61,0.7868852459016393,0.015873015873015872,Very High,"emoji_removed,repeat_normalized,typo_corrected"
2026.01.15,5점,"민감성, 여름쿨톤, 주름, 각질",,사용한지 얼마 안 돼서 아직 효과는 모루겠지만 투명하고 깨끗해서 좋음,아누아 피디알엔 히알루론산 캡슐 100 세럼 30mL 기획 (+30mL 리필팩),세럼,27500,사용한지 얼마 안 돼서 아직 효과는 모루겠지만 투명하고 깨끗해서 좋음,사용한지 얼마 안 돼서 아직 효과는 모루겠지만 투명하고 깨끗해서 좋음,1.0,38,0.7631578947368421,0.0,Very High,"emoji_removed,repeat_normalized,typo_corrected"
2025.12.31,2점,,,"속건조심한 복합성인데 너무 건조해요 진자 레전드로 건조.. 바를때는 끈적거리고 오일리했는데 왜 이러나요,,?진짜 복합성이신분들 이거 안건조한가요? 속건조 잡아준다더니 전혀 아니네요 복합성붐들 댓글 좀 달아주세요,,,나만 이런거냐구..",아누아 피디알엔 히알루론산 캡슐 100 세럼 30mL 기획 (+30mL 리필팩),세럼,27500,"속건조심한 복합성인데 너무 건조해요 진자 레전드로 건조.. 바를때는 끈적거리고 오일리했는데 왜 이러나요,,?진짜 복합성이신분들 이거 안건조한가요? 속건조 잡아준다더니 전혀 아니네요 복합성붐들 댓글 좀 달아주세요,,,나만 이런거냐구..",속건조심한 복합성인데 너무 건조해요 진자 레전드로 건조. 바를때는 끈적거리고 오일리했는데 왜 이러나요진짜 복합성이신분들 이거 안건조한가요? 속건조 잡아준다더니 전혀 아니네요 복합성붐들 댓글 좀 달아주세요나만 이런거냐구.,1.0,122,0.7868852459016393,0.08461538461538462,Very High,"emoji_removed,repeat_normalized,typo_corrected"
2026.01.25,5점,"지성, 쿨톤, 트러블, 홍조",한달이상사용,화장하기 전에 바르면 확실히 화장이 잘 먹는것 같아요 데일리로 좋아요,아누아 피디알엔 히알루론산 캡슐 100 세럼 30mL 기획 (+30mL 리필팩),세럼,27500,화장하기 전에 바르면 확실히 화장이 잘 먹는것 같아요 데일리로 좋아요,화장하기 전에 바르면 확실히 화장이 잘 먹는것 같아요 데일리로 좋아요,1.0,38,0.7631578947368421,0.0,Very High,"emoji_removed,repeat_normalized,typo_corrected"
2026.01.25,5점,건성,,PDRN 치고는 처음부터 안 끈덕이고 가벼운 느낌인데 흡수 시켜주면 엄청 쫀쫀한게 조아용,아누아 피디알엔 히알루론산 캡슐 100 세럼 30mL 기획 (+30mL 리필팩),세럼,27500,PDRN 치고는 처음부터 안 끈덕이고 가벼운 느낌인데 흡수 시켜주면 엄청 쫀쫀한게 조아용,PDRN 치고는 처음부터 안 끈덕이고 가벼운 느낌인데 흡수 시켜주면 엄청 쫀쫀한게 조아용,1.0,49,0.6938775510204082,0.0,Very High,"emoji_removed,repeat_normalized,typo_corrected"
2026.01.22,4점,"건성, 여름쿨톤, 미백, 트러블",한달이상사용,효과는 모르겟고 유명템 이라 쓰는데 막 나쁘지도 않고 그랴서 잘 쓰는중,아누아 피디알엔 히알루론산 캡슐 100 세럼 30mL 기획 (+30mL 리필팩),세럼,27500,효과는 모르겟고 유명템 이라 쓰는데 막 나쁘지도 않고 그랴서 잘 쓰는중,효과는 모르겟고 유명템 이라 쓰는데 막 나쁘지도 않고 그랴서 잘 쓰는중,1.0,39,0.7435897435897436,0.0,Very High,"emoji_removed,repeat_normalized,typo_corrected"
2026.01.22,5점,"지성, 겨울쿨톤, 각질, 블랙헤드",,"속건조 해결템입니다
수부지인데 너무 잘 쓰고 있어요!!!",아누아 피디알엔 히알루론산 캡슐 100 세럼 30mL 기획 (+30mL 리필팩),세럼,27500,"속건조 해결템입니다
수부지인데 너무 잘 쓰고 있어요!!!",속건조 해결템입니다 수부지인데 너무 잘 쓰고 있어요,0.8,28,0.7857142857142857,0.0,High,"emoji_removed,repeat_normalized,typo_corrected"
2026.01.21,4점,"건성, 가을웜톤, 트러블, 민감성",한달이상사용,보습에 진짜 너무 좋은데 손이 잘 안 가서… 완전 겨울일 때 잘 쓰다가 요즘 또 안 쓰구 잇더여 제품력은 좋습니당,아누아 피디알엔 히알루론산 캡슐 100 세럼 30mL 기획 (+30mL 리필팩),세럼,27500,보습에 진짜 너무 좋은데 손이 잘 안 가서… 완전 겨울일 때 잘 쓰다가 요즘 또 안 쓰구 잇더여 제품력은 좋습니당,보습에 진짜 너무 좋은데 손이 잘 안 가서 완전 겨울일 때 잘 쓰다가 요즘 또 안 쓰구 잇더여 제품력은 좋습니당,1.0,62,0.6935483870967742,0.015873015873015872,Very High,"emoji_removed,repeat_normalized,typo_corrected"
2025.12.21,5점,"건성, 가을웜톤, 잡티, 트러블",,아누아 PDRN 세럼이 좋다고 해서 처음 구매했어요. 겨울에 건조해서 히알루론산도 들어있어서 바르면 촉촉하고 광채도 나는것같아요. 크림도 같이줘서 만족합니다. 다른제품 PDRN토너패드도 같이사용하는데 겨울철 건조할때 사용하기 좋은것같아요!!!,아누아 피디알엔 히알루론산 캡슐 100 세럼 30mL 기획 (+30mL 리필팩),세럼,27500,아누아 PDRN 세럼이 좋다고 해서 처음 구매했어요. 겨울에 건조해서 히알루론산도 들어있어서 바르면 촉촉하고 광채도 나는것같아요. 크림도 같이줘서 만족합니다. 다른제품 PDRN토너패드도 같이사용하는데 겨울철 건조할때 사용하기 좋은것같아요!!!,아누아 PDRN 세럼이 좋다고 해서 처음 구매했어요. 겨울에 건조해서 히알루론산도 들어있어서 바르면 촉촉하고 광채도 나는것같아요. 크림도 같이줘서 만족합니다. 다른제품 PDRN토너패드도 같이사용하는데 겨울철 건조할때 사용하기 좋은것같아요,1.0,132,0.7348484848484849,0.022727272727272728,Very High,"emoji_removed,repeat_normalized,typo_corrected"
2025.11.25,4점,"건성, 여름쿨톤, 미백, 탄력",,"수분세럼으론 좋지만 pdrn 100ppm 들어가있어요
0.01%임 과장광고 개쩜~ 바르는 리쥬란이니 뭐니 말도안되는 소리 그만하시구연
기능성 생각하고 사면 걍 원효대사 해골물 되는거여~
그냥 수분세럼용으로 매일 쓰는데 쫀쫜한 느낌이 있어서 건성한텐 좋아요~~ 사진은 대용량(50ml)샀다가 리필 채운거에요",아누아 피디알엔 히알루론산 캡슐 100 세럼 30mL 기획 (+30mL 리필팩),세럼,27500,"수분세럼으론 좋지만 pdrn 100ppm 들어가있어요
0.01%임 과장광고 개쩜~ 바르는 리쥬란이니 뭐니 말도안되는 소리 그만하시구연
기능성 생각하고 사면 걍 원효대사 해골물 되는거여~
그냥 수분세럼용으로 매일 쓰는데 쫀쫜한 느낌이 있어서 건성한텐 좋아요~~ 사진은 대용량(50ml)샀다가 리필 채운거에요",수분세럼으론 좋지만 pdrn 100ppm 들어가있어요 0.01임 과장광고 개쩜 바르는 리쥬란이니 뭐니 말도안되는 소리 그만하시구연 기능성 생각하고 사면 걍 원효대사 해골물 되는거여 그냥 수분세럼용으로 매일 쓰는데 쫀쫜한 느낌이 있어서 건성한텐 좋아요 사진은 대용량50ml샀다가 리필 채운거에요,1.0,163,0.6871165644171779,0.047058823529411764,Very High,"emoji_removed,repeat_normalized,typo_corrected"
2026.01.25,5점,,,"건성들에겐 화장하기전 필수템💡💡💡
매번 재구매템 1번입니다⭐️",아누아 피디알엔 히알루론산 캡슐 100 세럼 30mL 기획 (+30mL 리필팩),세럼,27500,"건성들에겐 화장하기전 필수템💡💡💡
매번 재구매템 1번입니다⭐️",건성들에겐 화장하기전 필수템 매번 재구매템 1번입니다,0.8,29,0.7931034482758621,0.06451612903225806,Very High,"emoji_removed,repeat_normalized,typo_corrected"
2026.01.25,5점,"중성, 봄웜톤, 트러블, 다크서클",,속건조를 잘 잡아주고 흡수가 빨라서 6-7통 째 사용하고 있어요!,아누아 피디알엔 히알루론산 캡슐 100 세럼 30mL 기획 (+30mL 리필팩),세럼,27500,속건조를 잘 잡아주고 흡수가 빨라서 6-7통 째 사용하고 있어요!,속건조를 잘 잡아주고 흡수가 빨라서 6-7통 째 사용하고 있어요!,1.0,36,0.6666666666666666,0.05555555555555555,Very High,"emoji_removed,repeat_normalized,typo_corrected"
2025.12.26,5점,"민감성, 쿨톤, 트러블",,좋다고 말로만 듣다가 구매해서 사용 해 봤는데 정말 좋아요 재구매 의사 있음,아누아 피디알엔 히알루론산 캡슐 100 세럼 30mL 기획 (+30mL 리필팩),세럼,27500,좋다고 말로만 듣다가 구매해서 사용 해 봤는데 정말 좋아요 재구매 의사 있음,좋다고 말로만 듣다가 구매해서 사용 해 봤는데 정말 좋아요 재구매 의사 있음,1.0,42,0.7380952380952381,0.0,Very High,"emoji_removed,repeat_normalized,typo_corrected"
2025.12.26,5점,"복합성, 잡티, 미백","한달이상사용, 재구매",수분좀 챙기려고 재구매햇어요~~~ 세수하고 바르면 촉촉해요,아누아 피디알엔 히알루론산 캡슐 100 세럼 30mL 기획 (+30mL 리필팩),세럼,27500,수분좀 챙기려고 재구매햇어요~~~ 세수하고 바르면 촉촉해요,수분좀 챙기려고 재구매햇어요 세수하고 바르면 촉촉해요,0.8,29,0.8275862068965517,0.0,High,"emoji_removed,repeat_normalized,typo_corrected"
2025.12.23,5점,"민감성, 웜톤, 트러블",한달이상사용,언니 심부름으로 구매한 제품인데 유명하다고 구매해달랫어요,아누아 피디알엔 히알루론산 캡슐 100 세럼 30mL 기획 (+30mL 리필팩),세럼,27500,언니 심부름으로 구매한 제품인데 유명하다고 구매해달랫어요,언니 심부름으로 구매한 제품인데 유명하다고 구매해달랫어요,1.0,31,0.8387096774193549,0.0,Very High,"emoji_removed,repeat_normalized,typo_corrected"
2025.12.25,5점,"복합성, 쿨톤, 잡티, 트러블",한달이상사용,하도 필자주름 광고로 떳는데 사용해보니 효과가 있는것같기도하고~ㅎㅎ,아누아 피디알엔 히알루론산 캡슐 100 세럼 30mL 기획 (+30mL 리필팩),세럼,27500,하도 필자주름 광고로 떳는데 사용해보니 효과가 있는것같기도하고~ㅎㅎ,하도 필자주름 광고로 떳는데 사용해보니 효과가 있는것같기도하고,1.0,34,0.8235294117647058,0.08108108108108109,Very High,"emoji_removed,repeat_normalized,typo_corrected"
2025.12.28,5점,"복합성, 웜톤, 주름, 민감성",한달이상사용,"아누아 PDRN 히알루론산 캡슐 100 세럼 본품 30mL와 리필 30mL를 함께 사용해본 결과, 가장 만족스러웠던 부분은 가볍지만 깊게 들어가는 수분감이에요. 제형이 워터 세럼처럼 산뜻해서 끈적임 없이 빠르게 흡수되며, 바르고 난 직후 피부가 촉촉하게 차오르는 느낌이 확실합니다. 특히 속건조가 잦았던 피부가 며칠 사용 후 당기는 느낌이 줄어들어 화장도 훨씬 덜 뜨더라고요. 다만 보습력 자체가 아주 강력한 편은 아니라 단독 사용보다는 크림과 함께 사용해야 하루 종일 촉촉함이 유지돼요. PDRN 성분 때문인지 피부결이 부드러워지고 윤기가 나는 변화는 느꼈지만, 탄력이나 주름 개선처럼 눈에 띄는 효과는 크지 않았습니다. 전반적으로 데일리 수분 세럼으로는 만족도가 높고, 산뜻한 보습감을 원하거나 속당김이 있는 분들에게 잘 맞을 제품이라고 생각해요.",아누아 피디알엔 히알루론산 캡슐 100 세럼 30mL 기획 (+30mL 리필팩),세럼,27500,"아누아 PDRN 히알루론산 캡슐 100 세럼 본품 30mL와 리필 30mL를 함께 사용해본 결과, 가장 만족스러웠던 부분은 가볍지만 깊게 들어가는 수분감이에요. 제형이 워터 세럼처럼 산뜻해서 끈적임 없이 빠르게 흡수되며, 바르고 난 직후 피부가 촉촉하게 차오르는 느낌이 확실합니다. 특히 속건조가 잦았던 피부가 며칠 사용 후 당기는 느낌이 줄어들어 화장도 훨씬 덜 뜨더라고요. 다만 보습력 자체가 아주 강력한 편은 아니라 단독 사용보다는 크림과 함께 사용해야 하루 종일 촉촉함이 유지돼요. PDRN 성분 때문인지 피부결이 부드러워지고 윤기가 나는 변화는 느꼈지만, 탄력이나 주름 개선처럼 눈에 띄는 효과는 크지 않았습니다. 전반적으로 데일리 수분 세럼으로는 만족도가 높고, 산뜻한 보습감을 원하거나 속당김이 있는 분들에게 잘 맞을 제품이라고 생각해요.","아누아 PDRN 히알루론산 캡슐 100 세럼 본품 30mL와 리필 30mL를 함께 사용해본 결과, 가장 만족스러웠던 부분은 가볍지만 깊게 들어가는 수분감이에요. 제형이 워터 세럼처럼 산뜻해서 끈적임 없이 빠르게 흡수되며, 바르고 난 직후 피부가 촉촉하게 차오르는 느낌이 확실합니다. 특히 속건조가 잦았던 피부가 며칠 사용 후 당기는 느낌이 줄어들어 화장도 훨씬 덜 뜨더라고요. 다만 보습력 자체가 아주 강력한 편은 아니라 단독 사용보다는 크림과 함께 사용해야 하루 종일 촉촉함이 유지돼요. PDRN 성분 때문인지 피부결이 부드러워지고 윤기가 나는 변화는 느꼈지만, 탄력이나 주름 개선처럼 눈에 띄는 효과는 크지 않았습니다. 전반적으로 데일리 수분 세럼으로는 만족도가 높고, 산뜻한 보습감을 원하거나 속당김이 있는 분들에게 잘 맞을 제품이라고 생각해요.",1.0,420,0.6976190476190476,0.023809523809523808,Very High,"emoji_removed,repeat_normalized,typo_corrected"
2026.01.13,5점,"복합성, 여름쿨톤, 잡티, 트러블","한달이상사용, 재구매","다른 보습템이라는 앰플/세럼 많이 사용해봤는데
저한텐 단연 아누아 피디알엔 히알루론산 세럼이 제일 보습템으로 좋은 것 같아요ㅠㅠ
금방 날아가지도 않고 보기에는 피부에 흡수가 덜 돼서 위에 번들한가? 싶을정도로 피부가 촉촉해보이는데 만지면 다 흡수되어있고 신기한 제형이고 겉도는것도 없어서 좋아요ㅎㅎ",아누아 피디알엔 히알루론산 캡슐 100 세럼 30mL 기획 (+30mL 리필팩),세럼,27500,"다른 보습템이라는 앰플/세럼 많이 사용해봤는데
저한텐 단연 아누아 피디알엔 히알루론산 세럼이 제일 보습템으로 좋은 것 같아요ㅠㅠ
금방 날아가지도 않고 보기에는 피부에 흡수가 덜 돼서 위에 번들한가? 싶을정도로 피부가 촉촉해보이는데 만지면 다 흡수되어있고 신기한 제형이고 겉도는것도 없어서 좋아요ㅎㅎ",다른 보습템이라는 앰플세럼 많이 사용해봤는데 저한텐 단연 아누아 피디알엔 히알루론산 세럼이 제일 보습템으로 좋은 것 같아요 금방 날아가지도 않고 보기에는 피부에 흡수가 덜 돼서 위에 번들한가? 싶을정도로 피부가 촉촉해보이는데 만지면 다 흡수되어있고 신기한 제형이고 겉도는것도 없어서 좋아요,1.0,161,0.7701863354037267,0.03614457831325301,Very High,"emoji_removed,repeat_normalized,typo_corrected"
2026.01.13,5점,,,뭘 발라도 피부가 항상 건조하고 땡기는 느낌을 받아서 아누아 앰플이랑 크림이랑 써봤는데 너무 좋더라고요ㅠ이거 쓰고 화장도 안 뜨고 잘먹어용,아누아 피디알엔 히알루론산 캡슐 100 세럼 30mL 기획 (+30mL 리필팩),세럼,27500,뭘 발라도 피부가 항상 건조하고 땡기는 느낌을 받아서 아누아 앰플이랑 크림이랑 써봤는데 너무 좋더라고요ㅠ이거 쓰고 화장도 안 뜨고 잘먹어용,뭘 발라도 피부가 항상 건조하고 땡기는 느낌을 받아서 아누아 앰플이랑 크림이랑 써봤는데 너무 좋더라고요이거 쓰고 화장도 안 뜨고 잘먹어용,1.0,76,0.7631578947368421,0.012987012987012988,Very High,"emoji_removed,repeat_normalized,typo_corrected"
2026.01.13,5점,,,물같은 제형이고 흡수잘되요 속건조는 악건성인 사람으로써 적당히 잡아줘요 재구매의사 있어요!!,아누아 피디알엔 히알루론산 캡슐 100 세럼 30mL 기획 (+30mL 리필팩),세럼,27500,물같은 제형이고 흡수잘되요 속건조는 악건성인 사람으로써 적당히 잡아줘요 재구매의사 있어요!!,물같은 제형이고 흡수잘되요 속건조는 악건성인 사람으로써 적당히 잡아줘요 재구매의사 있어요!,1.0,50,0.8,0.0392156862745098,Very High,"emoji_removed,repeat_normalized,typo_corrected"
2026.01.13,5점,,,"올리브영 인기있는 세럼 다 사용해보고있는데 이게 제일좋은거같아요
바르면 반짝반짝 광이나고 보습에 효과가있어요",아누아 피디알엔 히알루론산 캡슐 100 세럼 30mL 기획 (+30mL 리필팩),세럼,27500,"올리브영 인기있는 세럼 다 사용해보고있는데 이게 제일좋은거같아요
바르면 반짝반짝 광이나고 보습에 효과가있어요",올리브영 인기있는 세럼 다 사용해보고있는데 이게 제일좋은거같아요 바르면 반짝반짝 광이나고 보습에 효과가있어요,1.0,60,0.8166666666666667,0.0,Very High,"emoji_removed,repeat_normalized,typo_corrected"
2026.01.12,5점,,한달이상사용,"행사해서 너무 좋슴다
피부가 정말 두어달만에 너무 좋아짐요
친구들도 피부좋어졌더고 하고
세수할때 피부 부들부들해진게 만져지니 좋아용
물처럼 주루룩 흘러서 얼굴보단 그냥 손에 짜서 바름",아누아 피디알엔 히알루론산 캡슐 100 세럼 30mL 기획 (+30mL 리필팩),세럼,27500,"행사해서 너무 좋슴다
피부가 정말 두어달만에 너무 좋아짐요
친구들도 피부좋어졌더고 하고
세수할때 피부 부들부들해진게 만져지니 좋아용
물처럼 주루룩 흘러서 얼굴보단 그냥 손에 짜서 바름",행사해서 너무 좋슴다 피부가 정말 두어달만에 너무 좋아짐요 친구들도 피부좋어졌더고 하고 세수할때 피부 부들부들해진게 만져지니 좋아용 물처럼 주루룩 흘러서 얼굴보단 그냥 손에 짜서 바름,1.0,102,0.7745098039215687,0.0,Very High,"emoji_removed,repeat_normalized,typo_corrected"
